critics_reviews_count,description,developer,genre,genre_tags,link,maturity_rating,metascore,platform,publisher,release_date,title,user_reviews_count,user_score 
14,"Cole Black wakes up in an old, abandoned asylum. He is confused and his sole memory is the attempted rescue of a teenage girl with a bomb strapped to her chest. With a strange technology fused to his head – used to read and replay human memory – Black travels into the depths of his own mind to discover the truth about his past. Every step he takes, leads to the mysterious Red, whose intentions it is difficult to guess. Get Even is a game maintained in convention of a thriller, where action is shown in first-person perspective (FPP). Raising fundamental questions about the understanding of justice and reality. The player discovers the story piece-by-piece through exploration of interactive environments.",The Farm 51,Xbox One First-Person Games,Modern,http://www.metacritic.com/game/xbox-one/get-even,M,73,Xbox One,Bandai Namco Games,2017-06-23,Get Even,29,83
8,"In KILLING FLOOR 2, players descend into continental Europe after it has been overrun by horrific, murderous clones called Zeds that were created by the corporation Horzine.",Tripwire Interactive,Xbox One First-Person Games,Action,http://www.metacritic.com/game/xbox-one/killing-floor-2,M,80,Xbox One,Tripwire Interactive,2017-08-29,Killing Floor 2,6,60
5,"SEUM: Speedrunners from Hell is the world’s only competitive heavy metal first-person platformer. Like an unholy child of Quake 3 and Super Meat Boy, SEUM is truly hardcore and focuses on speed and fast reactions.",Pine Studio,Xbox One First-Person Games,Action,http://www.metacritic.com/game/xbox-one/seum-speedrunners-from-hell,M,77,Xbox One,Headup Games,2017-09-22,SEUM: Speedrunners from Hell,NA,NA
20,"In Destiny 2, the last safe city on Earth has fallen and lays in ruins, occupied by a powerful new enemy and his elite army, the Red Legion. Every player creates his own character called a “Guardian,” humanity’s chosen protectors.  As a Guardian in Destiny 2, players must master new abilities and weapons to reunite the city’s forces, stand together and fight back to reclaim their home. In Destiny 2 players embark on a fresh story filled with new destinations around our solar system to explore, and an expansive amount of activities to discover.  There is something for almost every type of gamer in Destiny 2, including gameplay for solo, cooperative and competitive players set within a vast, evolving and exciting universe. [Bungie]",Bungie,Xbox One First-Person Games,Action,http://www.metacritic.com/game/xbox-one/destiny-2,T,87,Xbox One,Activision,2017-09-06,Destiny 2,385,47
7,"What would you do if your fears were hacked? The year is 2084. You are Daniel Lazarski, an elite neural detective known as an Observer, whose purpose is to hack and invade suspects’ minds. To gather evidence, you must relive their darkest fears, and, finally, face your own. From Bloober Team, the creators of Layers of Fear, >observer_ is a cyberpunk horror game designed to disturb you.",Bloober Team,Xbox One First-Person Games,Adventure,http://www.metacritic.com/game/xbox-one/observer,M,86,Xbox One,Aspyr,2017-08-15,Observer,23,78
6,"Dead Alliance is a multiplayer first-person zombie shooter set in a post-apocalyptic world, where former military bases stand intact and are the only remaining city-states. Players will shape teams to strategically take control of bases across maps infected with walkers. Using varied loadouts from guns to pheromone grenades, players will also use the zombies themselves as weapons against opposing factions, turning them into undead allies. To stay alive, you must face off against enemy armies and gruesome, man-eating killers -- all while attempting to capture and control as many bases as possible. The world is a wasteland and your only hope for survival is to use the dead... or join them.","IllFonic, Maximum Games, Psyop",Xbox One First-Person Games,Action,http://www.metacritic.com/game/xbox-one/dead-alliance,M,41,Xbox One,Maximum Games,2017-08-29,Dead Alliance,NA,NA
18,"Wolfenstein II: The New Colossus is the highly anticipated sequel to the critically acclaimed, Wolfenstein: The New Order developed by the award-winning studio MachineGames. An exhilarating adventure brought to life by the industry-leading id Tech 6, Wolfenstein II sends players to Nazi-controlled America on a mission to recruit the boldest resistance leaders left. Fight the Nazis in iconic American locations, equip an arsenal of badass guns, and unleash new abilities to blast your way through legions of Nazi soldiers in this definitive first-person shooter. America, 1961. The Nazis maintain their stranglehold on the world. You are BJ Blazkowicz, aka Terror-Billy, member of the Resistance, scourge of the Nazi empire, and humanitys last hope for liberty. Only you have the guts, guns, and gumption to return stateside, kill every Nazi in sight, and spark the second American Revolution.",MachineGames,Xbox One First-Person Games,Action,http://www.metacritic.com/game/xbox-one/wolfenstein-ii-the-new-colossus,M,88,Xbox One,Bethesda Softworks,2017-10-27,Wolfenstein II: The New Colossus,157,58
12,"Call of Duty returns to its roots with Call of Duty: WWII - a breathtaking experience that redefines World War II for a new gaming generation. Land in Normandy on D-Day and battle across Europe through iconic locations in historys most monumental war. Experience classic Call of Duty combat, the bonds of camaraderie, and the unforgiving nature of war against a global power throwing the world into tyranny.",Sledgehammer Games,Xbox One First-Person Games,Action,http://www.metacritic.com/game/xbox-one/call-of-duty-wwii,M,80,Xbox One,Activision,2017-11-03,Call of Duty: WWII,158,40
13,"All 14 rounds of the 2016 WRC season, including for the first time Rally China; All the star WRC drivers and also a wide selection of WRC 2 teams and competitors from the Junior WRC category eSports WRC, the first international online competition of the WRC, which was launched in January 2016 with WRC 5, will continue in WRC 6.",Kylotonn,Xbox One Simulation Games,Racing,http://www.metacritic.com/game/xbox-one/wrc-6-world-rally-championship,E,68,Xbox One,Bandai Namco Games,2016-10-07,WRC 6: World Rally Championship,6,68
16,"Blizzard Mountain invites players to the snowy elevations of a brand new playable area of Forza Horizon 3’s Australia. This is a place where speedy vehicles are welcome, ice and blizzard conditions are the norm, and snow tires are heartily recommended.",Playground Games,Xbox One Simulation Games,Racing,http://www.metacritic.com/game/xbox-one/forza-horizon-3-blizzard-mountain,NA,87,Xbox One,Microsoft Game Studios,2016-12-13,Forza Horizon 3: Blizzard Mountain,68,76
10,"Gas Guzzlers Extreme is an action-packed, fast paced racing game with insane combat features. The game features a variety of cars, from humble superminis, to full on giant yank tanks! The player starts with a low performance vehicle and gradually works their way up by earning money through a series of uniquely challenging races.",Iceberg Interactive,Xbox One Simulation Games,Simulation,http://www.metacritic.com/game/xbox-one/gas-guzzlers-extreme,T,62,Xbox One,Iceberg Interactive,2016-11-04,Gas Guzzlers Extreme,6,80
9,"Farming Simulator 17, developed by Giants Software, invites you into the challenging world of a modern day farmer. Take on all the challenges of farming life, including animal husbandry, crops, sales, and woodcutting. You decide how you want to manage and grow your farm in a huge, open world.",Giants Software,Xbox One Simulation Games,Simulation,http://www.metacritic.com/game/xbox-one/farming-simulator-17,E,65,Xbox One,Focus Home Interactive,2016-10-25,Farming Simulator 17,NA,NA
7,"Welcome to the temple of motorcycles, the only digital garage that will allow you to discover, transform and test the world’s fastest, most iconic and original vehicles. The top of the range of the most famous brands will await you to compete against each other in a unique videogame and show the world their full potential. Over 200 bikes are the undisputed protagonists of the new chapter of this long-waited two-wheel racing game! Feel the adrenaline rush through your veins and face the most dreadful bends with the passion and the boldness of a professional rider. [Milestone]",Milestone S.r.l,Xbox One Simulation Games,Racing,http://www.metacritic.com/game/xbox-one/ride-2,E,66,Xbox One,Square Enix,2017-02-14,Ride 2,12,74
9,"This Is the Police is a strategy/adventure game set in a city spiraling the drain. Taking the role of gritty Police Chief Jack Boyd, you'll dive into a deep story of crime and intrigue. Will Jack reach his retirement with a nice stack of bills, or will he end up broken ... or worse?","Weappy Studio, THQ Nordic",Xbox One Simulation Games,Simulation,http://www.metacritic.com/game/xbox-one/this-is-the-police,M,71,Xbox One,THQ Nordic,2017-03-22,This Is the Police,NA,NA
4,Sublevel Zero is a six-degree-of-freedom roguelite shooter in a universe where reality is falling apart. Jump into the cockpit of a lone gunship searching for ancient technology and answers in a procedurally generated underground labyrinth. Fight through an intense single-player campaign which has been remastered and includes extra content and features.,Sigtrap Games,Xbox One Simulation Games,Simulation,http://www.metacritic.com/game/xbox-one/sublevel-zero-redux,E10+,76,Xbox One,Sigtrap Games,2017-03-08,Sublevel Zero Redux,NA,NA
4,NA,Ubisoft,Xbox One Simulation Games,Racing,http://www.metacritic.com/game/xbox-one/the-crew-calling-all-units,NA,60,Xbox One,Ubisoft,2016-11-29,The Crew: Calling All Units,NA,NA
4,"Your father was brutally murdered before your eyes. Now you must train hard, eat chicken and punch dudes in the face to earn your place in the Punch Club ranks, and discover who ended your father's life.",tinyBuild,Xbox One Simulation Games,Sports,http://www.metacritic.com/game/xbox-one/punch-club,T,77,Xbox One,tinyBuild,2017-03-31,Punch Club,4,80
